date,time,sec,sat,SNR,EL,res,gamma,delta_pr_cp,delta_SNR,label,LOS,Multipath,NLOS
2019/10/09,07:32:11.0,286331.0,G15,49.000,65.0 ,-0.677,0.06532,0.04092339053750038,0.0,1.0,1,0,0
2019/10/09,07:32:12.0,286332.0,G15,49.000,65.0 ,-0.882,0.16738,0.023575056344270706,0.0,1.0,1,0,0
2019/10/09,07:32:13.0,286333.0,G15,49.000,65.0 ,-0.726,0.1264,-0.29564326256513596,0.0,1.0,1,0,0
2019/10/09,07:32:14.0,286334.0,G15,49.000,65.0 ,-0.402,0.25737,0.04393639788031578,0.0,1.0,1,0,0
2019/10/09,07:32:15.0,286335.0,G15,49.000,65.0 ,-0.773,0.11165,-0.09558885544538498,0.0,1.0,1,0,0
2019/10/09,07:32:16.0,286336.0,G15,49.000,65.0 ,-0.553,0.1907,-0.11122458055615425,0.0,1.0,1,0,0
2019/10/09,07:32:17.0,286337.0,G15,49.000,65.0 ,-0.648,0.12869,-0.19831842929124832,0.0,1.0,1,0,0
2019/10/09,07:32:18.0,286338.0,G15,49.000,65.0 ,-0.742,0.03121,-0.15744910389184952,0.0,1.0,1,0,0
2019/10/09,07:32:19.0,286339.0,G15,49.000,65.0 ,-0.478,0.17395,-0.17436829954385757,0.0,1.0,1,0,0
2019/10/09,07:32:20.0,286340.0,G15,49.000,65.0 ,-0.894,0.15025,-0.12487401440739632,0.0,1.0,1,0,0
2019/10/09,07:32:21.0,286341.0,G15,49.000,65.0 ,-0.941,0.01936,-0.03923797979950905,0.0,1.0,1,0,0
2019/10/09,07:32:22.0,286342.0,G15,49.000,65.0 ,-0.995,0.04634,0.018819361925125122,0.0,1.0,1,0,0
2019/10/09,07:32:23.0,286343.0,G15,49.000,65.0 ,-0.881,0.10735,0.2767427824437618,0.0,1.0,1,0,0
2019/10/09,07:32:24.0,286344.0,G15,49.000,65.0 ,-0.71,0.08413,-0.08738625422120094,0.0,1.0,1,0,0
2019/10/09,07:32:25.0,286345.0,G15,49.000,65.0 ,-0.746,0.12634,-0.038321103900671005,0.0,1.0,1,0,0
2019/10/09,07:32:26.0,286346.0,G15,49.000,65.0 ,-0.825,0.10683,-0.3678150773048401,0.0,1.0,1,0,0
2019/10/09,07:32:27.0,286347.0,G15,49.000,65.0 ,-0.734,0.05196,-0.17592456936836243,0.0,1.0,1,0,0
2019/10/09,07:32:28.0,286348.0,G15,49.000,65.0 ,-0.767,0.16976,-0.42293695360422134,0.0,1.0,1,0,0
2019/10/09,07:32:29.0,286349.0,G15,49.000,65.0 ,-0.672,0.11371,-0.13071051239967346,0.0,1.0,1,0,0
2019/10/09,07:32:30.0,286350.0,G15,49.000,65.0 ,0.262,0.00343,-0.044200580567121506,0.0,1.0,1,0,0
2019/10/09,07:32:31.0,286351.0,G15,49.000,65.0 ,0.105,0.04539,-0.20865382999181747,0.0,1.0,1,0,0
2019/10/09,07:32:32.0,286352.0,G15,49.000,65.0 ,0.079,0.20097,-0.3427225947380066,0.0,1.0,1,0,0
2019/10/09,07:32:33.0,286353.0,G15,49.000,65.0 ,-0.027,0.12231,-0.5729409120976925,0.0,1.0,1,0,0
2019/10/09,07:32:34.0,286354.0,G15,49.000,65.0 ,-0.739,0.18678,-0.3056424483656883,0.0,1.0,1,0,0
2019/10/09,07:32:35.0,286355.0,G15,48.000,65.0 ,-0.638,0.17259,-0.024975139647722244,-1.0,1.0,1,0,0
2019/10/09,07:32:36.0,286356.0,G15,48.000,65.0 ,-0.756,0.48633,-0.34699926152825356,-1.0,1.0,1,0,0
2019/10/09,07:32:37.0,286357.0,G15,49.000,65.0 ,-0.623,0.03064,-0.3795417919754982,0.0,1.0,1,0,0
2019/10/09,07:32:38.0,286358.0,G15,49.000,65.0 ,-0.432,0.06567,-0.11175229027867317,0.0,1.0,1,0,0
2019/10/09,07:32:39.0,286359.0,G15,49.000,65.0 ,-0.162,0.07892,-0.13815698772668839,0.0,1.0,1,0,0
2019/10/09,07:32:40.0,286360.0,G15,49.000,65.0 ,-0.156,0.11563,-0.24540821835398674,0.0,1.0,1,0,0
2019/10/09,07:32:41.0,286361.0,G15,49.000,65.0 ,0.116,0.1201,-0.20631569251418114,0.0,1.0,1,0,0
2019/10/09,07:32:42.0,286362.0,G15,49.000,65.0 ,0.224,0.3571,0.3599475808441639,0.0,1.0,1,0,0
2019/10/09,07:32:43.0,286363.0,G15,49.000,65.0 ,0.107,0.14168,0.3301176615059376,0.0,1.0,1,0,0
2019/10/09,07:32:44.0,286364.0,G15,49.000,65.0 ,0.052,0.11661,0.026551667600870132,0.0,1.0,1,0,0
2019/10/09,07:32:45.0,286365.0,G15,49.000,64.9 ,0.219,0.17583,0.042745210230350494,1.0,1.0,1,0,0
2019/10/09,07:32:46.0,286366.0,G15,49.000,64.9 ,0.012,0.22024,0.2882997803390026,1.0,1.0,1,0,0
2019/10/09,07:32:47.0,286367.0,G15,49.000,64.9 ,-0.023,0.08701,0.35210101306438446,0.0,1.0,1,0,0
2019/10/09,07:32:48.0,286368.0,G15,49.000,64.9 ,-0.028,0.04146,0.22309252619743347,0.0,1.0,1,0,0
2019/10/09,07:32:49.0,286369.0,G15,49.000,64.9 ,-0.106,0.02154,0.06365101039409637,0.0,1.0,1,0,0
2019/10/09,07:32:50.0,286370.0,G15,49.000,64.9 ,0.213,0.18375,0.3430638387799263,0.0,1.0,1,0,0
2019/10/09,07:32:51.0,286371.0,G15,49.000,64.9 ,0.079,0.19537,0.29920100793242455,0.0,1.0,1,0,0
2019/10/09,07:32:52.0,286372.0,G15,49.000,64.9 ,0.014,0.02655,-0.029622718691825867,0.0,1.0,1,0,0
2019/10/09,07:32:53.0,286373.0,G15,49.000,64.9 ,-0.379,0.16578,-0.04324052110314369,0.0,1.0,1,0,0
2019/10/09,07:32:54.0,286374.0,G15,49.000,64.9 ,-0.714,0.08818,-0.047914691269397736,0.0,1.0,1,0,0
2019/10/09,07:32:55.0,286375.0,G15,49.000,64.9 ,-0.712,0.22517,-0.029008541256189346,0.0,1.0,1,0,0
2019/10/09,07:32:56.0,286376.0,G15,49.000,64.9 ,-1.071,0.1452,0.027196727693080902,0.0,1.0,1,0,0
2019/10/09,07:32:57.0,286377.0,G15,49.000,64.9 ,-1.169,0.01857,-0.015002042055130005,0.0,1.0,1,0,0
2019/10/09,07:32:58.0,286378.0,G15,49.000,64.9 ,-1.268,0.03267,0.10918759182095528,0.0,1.0,1,0,0
2019/10/09,07:32:59.0,286379.0,G15,49.000,64.9 ,-1.216,0.19188,0.030769526958465576,0.0,1.0,1,0,0
2019/10/09,07:33:00.0,286380.0,G15,48.000,64.9 ,-1.585,0.31529,-0.40089909359812737,-1.0,1.0,1,0,0
2019/10/09,07:33:01.0,286381.0,G15,48.000,64.9 ,-1.708,0.05938,-0.31418323516845703,-1.0,1.0,1,0,0
2019/10/09,07:33:02.0,286382.0,G15,48.000,64.9 ,-1.793,0.16511,-0.5086889490485191,-1.0,1.0,1,0,0
2019/10/09,07:33:03.0,286383.0,G15,48.000,64.9 ,-1.715,0.09778,-0.44620638713240623,-1.0,1.0,1,0,0
2019/10/09,07:33:04.0,286384.0,G15,48.000,64.9 ,-1.87,0.31631,-0.6299916692078114,-1.0,1.0,1,0,0
2019/10/09,07:33:05.0,286385.0,G15,48.000,64.9 ,-1.742,0.10534,-0.7077613100409508,-1.0,1.0,1,0,0
2019/10/09,07:33:06.0,286386.0,G15,48.000,64.9 ,-1.891,0.13227,-0.6409639902412891,-1.0,1.0,1,0,0
2019/10/09,07:33:07.0,286387.0,G15,48.000,64.9 ,-1.824,0.0125,-0.7307994514703751,-1.0,1.0,1,0,0
2019/10/09,07:33:08.0,286388.0,G15,48.000,64.9 ,-1.794,0.2718,-0.5247766487300396,-1.0,1.0,1,0,0
2019/10/09,07:33:09.0,286389.0,G15,49.000,64.9 ,-1.513,0.30994,-0.01799660176038742,0.0,1.0,1,0,0
2019/10/09,07:33:10.0,286390.0,G15,49.000,64.9 ,-1.468,0.06958,0.26444750651717186,1.0,1.0,1,0,0
2019/10/09,07:33:11.0,286391.0,G15,49.000,64.9 ,-1.039,0.23674,0.58721973747015,1.0,1.0,1,0,0
2019/10/09,07:33:12.0,286392.0,G15,49.000,64.9 ,-0.914,0.02243,0.7337084896862507,1.0,1.0,1,0,0
2019/10/09,07:33:13.0,286393.0,G15,49.000,64.9 ,-0.977,0.11984,0.9952982477843761,1.0,1.0,1,0,0
2019/10/09,07:33:14.0,286394.0,G15,49.000,64.9 ,-0.783,0.05605,1.3446468897163868,1.0,1.0,1,0,0
2019/10/09,07:33:15.0,286395.0,G15,49.000,64.9 ,-0.41,0.01962,1.2294034846127033,1.0,1.0,1,0,0
2019/10/09,07:33:16.0,286396.0,G15,49.000,64.9 ,-0.214,0.3019,1.6477873139083385,1.0,1.0,1,0,0
2019/10/09,07:33:17.0,286397.0,G15,49.000,64.9 ,-0.286,0.13283,1.824912752956152,1.0,1.0,1,0,0
2019/10/09,07:33:18.0,286398.0,G15,49.000,64.9 ,-0.184,0.24583,1.8082770258188248,1.0,1.0,1,0,0
2019/10/09,07:33:19.0,286399.0,G15,49.000,64.9 ,-0.096,0.16219,1.5632936470210552,0.0,1.0,1,0,0
2019/10/09,07:33:20.0,286400.0,G15,49.000,64.9 ,-0.145,0.23148,1.3283337093889713,0.0,1.0,1,0,0
2019/10/09,07:33:21.0,286401.0,G15,49.000,64.9 ,-0.078,0.06391,1.017030019313097,0.0,1.0,1,0,0
2019/10/09,07:33:22.0,286402.0,G15,49.000,64.9 ,0.055,0.11854,1.1412682011723518,0.0,1.0,1,0,0
2019/10/09,07:33:23.0,286403.0,G15,49.000,64.9 ,0.866,0.00797,1.0144171006977558,0.0,1.0,1,0,0
2019/10/09,07:33:24.0,286404.0,G15,49.000,64.9 ,0.845,0.18927,0.7443662583827972,0.0,1.0,1,0,0
2019/10/09,07:33:25.0,286405.0,G15,49.000,64.9 ,0.896,0.09803,0.635895736515522,0.0,1.0,1,0,0
2019/10/09,07:33:26.0,286406.0,G15,49.000,64.9 ,0.93,0.12494,0.1786155067384243,0.0,1.0,1,0,0
2019/10/09,07:33:27.0,286407.0,G15,49.000,64.9 ,0.864,0.11747,-0.08024340867996216,0.0,1.0,1,0,0
2019/10/09,07:33:28.0,286408.0,G15,49.000,64.9 ,0.886,0.11778,-0.39512741565704346,0.0,1.0,1,0,0
2019/10/09,07:33:29.0,286409.0,G15,49.000,64.9 ,0.714,0.04767,-0.6131649054586887,0.0,1.0,1,0,0
2019/10/09,07:33:30.0,286410.0,G15,49.000,64.9 ,0.718,0.0985,-0.2559635378420353,0.0,1.0,1,0,0
2019/10/09,07:33:31.0,286411.0,G15,48.000,64.9 ,0.467,0.31379,-0.5423659607768059,-1.0,1.0,1,0,0
2019/10/09,07:33:32.0,286412.0,G15,49.000,64.9 ,0.297,0.2595,-0.8827198296785355,0.0,1.0,1,0,0
2019/10/09,07:33:33.0,286413.0,G15,48.000,64.9 ,0.17,0.03621,-1.019036877900362,-1.0,1.0,1,0,0
2019/10/09,07:33:34.0,286414.0,G15,48.000,64.9 ,0.146,0.10877,-0.6945386789739132,-1.0,1.0,1,0,0
2019/10/09,07:33:35.0,286415.0,G15,48.000,64.9 ,-0.158,0.20631,-0.8140326589345932,-1.0,1.0,1,0,0
2019/10/09,07:33:36.0,286416.0,G15,48.000,64.9 ,-0.101,0.02154,-0.6504178084433079,-1.0,1.0,1,0,0
2019/10/09,07:33:37.0,286417.0,G15,48.000,64.8 ,-0.088,0.23883,-0.766816321760416,-1.0,1.0,1,0,0
2019/10/09,07:33:38.0,286418.0,G15,48.000,64.8 ,-0.039,0.11041,-0.6398498937487602,-1.0,1.0,1,0,0
2019/10/09,07:33:39.0,286419.0,G15,48.000,64.8 ,0.086,0.28139,-0.22343087196350098,-1.0,1.0,1,0,0
2019/10/09,07:33:40.0,286420.0,G15,48.000,64.8 ,-0.053,0.19382,-0.4978583790361881,-1.0,1.0,1,0,0
2019/10/09,07:33:41.0,286421.0,G15,48.000,64.8 ,-0.053,0.11812,-0.3046491965651512,0.0,1.0,1,0,0
2019/10/09,07:33:42.0,286422.0,G15,48.000,64.8 ,-0.009,0.05842,-0.08395843207836151,-1.0,1.0,1,0,0
2019/10/09,07:33:43.0,286423.0,G15,48.000,64.8 ,-0.094,0.00293,-0.005186200141906738,0.0,1.0,1,0,0
2019/10/09,07:33:44.0,286424.0,G15,48.000,64.8 ,-0.201,0.00789,-0.12489718943834305,0.0,1.0,1,0,0
2019/10/09,07:33:45.0,286425.0,G15,48.000,64.8 ,-0.089,0.13836,-0.0007984712719917297,0.0,1.0,1,0,0
2019/10/09,07:33:46.0,286426.0,G15,48.000,64.8 ,0.016,0.11247,0.05303240567445755,0.0,1.0,1,0,0
2019/10/09,07:33:47.0,286427.0,G15,48.000,64.8 ,0.04,0.23705,0.5148398317396641,0.0,1.0,1,0,0
2019/10/09,07:33:48.0,286428.0,G15,48.000,64.8 ,-0.012,0.00764,0.43256742134690285,0.0,1.0,1,0,0
2019/10/09,07:33:49.0,286429.0,G15,48.000,64.8 ,-0.023,0.14317,-0.030802089720964432,0.0,1.0,1,0,0
2019/10/09,07:33:50.0,286430.0,G15,48.000,64.8 ,0.033,0.0266,0.14537189528346062,0.0,1.0,1,0,0
2019/10/09,07:33:51.0,286431.0,G15,48.000,64.8 ,0.065,0.1713,0.10970718041062355,0.0,1.0,1,0,0
2019/10/09,07:33:52.0,286432.0,G15,48.000,64.8 ,-0.074,0.16722,-0.015256661921739578,0.0,1.0,1,0,0
2019/10/09,07:33:53.0,286433.0,G15,48.000,64.8 ,0.046,0.03801,0.10371758788824081,0.0,1.0,1,0,0
2019/10/09,07:33:54.0,286434.0,G15,48.000,64.8 ,0.214,0.13866,0.20767229422926903,0.0,1.0,1,0,0
2019/10/09,07:33:55.0,286435.0,G15,48.000,64.8 ,0.196,0.08976,0.1938619203865528,0.0,1.0,1,0,0
2019/10/09,07:33:56.0,286436.0,G15,48.000,64.8 ,0.215,0.14084,0.24869997426867485,0.0,1.0,1,0,0
2019/10/09,07:33:57.0,286437.0,G15,48.000,64.8 ,0.318,0.19806,-0.14834924042224884,0.0,1.0,1,0,0
2019/10/09,07:33:58.0,286438.0,G15,48.000,64.8 ,0.053,0.17531,-0.2828894853591919,0.0,1.0,1,0,0
2019/10/09,07:33:59.0,286439.0,G15,48.000,64.8 ,0.002,0.28212,-0.363033514469862,0.0,1.0,1,0,0
2019/10/09,07:34:00.0,286440.0,G15,48.000,64.8 ,0.034,0.08392,-0.3775252178311348,0.0,1.0,1,0,0
2019/10/09,07:34:01.0,286441.0,G15,48.000,64.8 ,-0.036,0.15533,-0.3307217136025429,0.0,1.0,1,0,0
2019/10/09,07:34:02.0,286442.0,G15,48.000,64.8 ,-0.037,0.12491,-0.29411631077528,0.0,1.0,1,0,0
2019/10/09,07:34:03.0,286443.0,G15,48.000,64.8 ,-0.127,0.39536,-0.7761984281241894,0.0,1.0,1,0,0
2019/10/09,07:34:04.0,286444.0,G15,48.000,64.8 ,-0.039,0.10783,-0.761921152472496,0.0,1.0,1,0,0
2019/10/09,07:34:05.0,286445.0,G15,48.000,64.8 ,0.03,0.04335,-0.691141102463007,0.0,1.0,1,0,0
2019/10/09,07:34:06.0,286446.0,G15,48.000,64.8 ,0.04,0.21595,-1.024328138679266,0.0,1.0,1,0,0
2019/10/09,07:34:07.0,286447.0,G15,48.000,64.8 ,0.101,0.1885,-0.6187289319932461,0.0,1.0,1,0,0
2019/10/09,07:34:08.0,286448.0,G15,48.000,64.8 ,0.224,0.24434,-0.2160130739212036,0.0,1.0,1,0,0
2019/10/09,07:34:09.0,286449.0,G15,48.000,64.8 ,0.307,0.02584,0.036011356860399246,0.0,1.0,1,0,0
2019/10/09,07:34:10.0,286450.0,G15,48.000,64.8 ,0.295,0.0574,0.014589391648769379,0.0,1.0,1,0,0
2019/10/09,07:34:11.0,286451.0,G15,48.000,64.8 ,0.364,0.11414,0.020204242318868637,0.0,1.0,1,0,0
2019/10/09,07:34:12.0,286452.0,G15,48.000,64.8 ,0.287,0.04368,0.09593183174729347,0.0,1.0,1,0,0
2019/10/09,07:34:13.0,286453.0,G15,48.000,64.8 ,0.333,0.09735,0.5475544966757298,0.0,1.0,1,0,0
2019/10/09,07:34:14.0,286454.0,G15,48.000,64.8 ,0.344,0.05379,0.40706443041563034,0.0,1.0,1,0,0
2019/10/09,07:34:15.0,286455.0,G15,48.000,64.8 ,0.449,0.23078,0.7141201421618462,0.0,1.0,1,0,0
2019/10/09,07:34:16.0,286456.0,G15,48.000,64.8 ,0.233,0.11952,0.8425313383340836,0.0,1.0,1,0,0
2019/10/09,07:34:17.0,286457.0,G15,48.000,64.8 ,0.156,0.01547,0.6160435490310192,0.0,1.0,1,0,0
2019/10/09,07:34:18.0,286458.0,G15,48.000,64.8 ,0.015,0.25474,0.12630128115415573,0.0,1.0,1,0,0
2019/10/09,07:34:19.0,286459.0,G15,48.000,64.8 ,-0.029,0.2593,0.379186250269413,0.0,1.0,1,0,0
2019/10/09,07:34:20.0,286460.0,G15,48.000,64.8 ,0.083,0.09399,0.4932905100286007,0.0,1.0,1,0,0
2019/10/09,07:34:21.0,286461.0,G15,48.000,64.8 ,-0.169,0.26189,0.37105492129921913,0.0,1.0,1,0,0
2019/10/09,07:34:22.0,286462.0,G15,48.000,64.8 ,-0.062,0.07288,0.4739164337515831,0.0,1.0,1,0,0
2019/10/09,07:34:23.0,286463.0,G15,48.000,64.8 ,-2.284,0.05418,0.3279102295637131,0.0,1.0,1,0,0
2019/10/09,07:34:24.0,286464.0,G15,48.000,64.8 ,-2.5,0.14034,0.22919533029198647,0.0,1.0,1,0,0
2019/10/09,07:34:25.0,286465.0,G15,48.000,64.8 ,-2.244,0.08272,-0.10370204225182533,0.0,1.0,1,0,0
2019/10/09,07:34:26.0,286466.0,G15,48.000,64.8 ,-2.187,0.34545,0.3196026086807251,0.0,1.0,1,0,0
2019/10/09,07:34:27.0,286467.0,G15,48.000,64.8 ,-2.505,0.14312,0.20802554488182068,0.0,1.0,1,0,0
2019/10/09,07:34:28.0,286468.0,G15,48.000,64.8 ,-2.441,0.13105,0.5951532572507858,0.0,1.0,1,0,0
2019/10/09,07:34:29.0,286469.0,G15,48.000,64.7 ,-2.222,0.05653,0.2888479381799698,0.0,1.0,1,0,0
2019/10/09,07:34:30.0,286470.0,G15,48.000,64.7 ,-2.201,0.0742,0.26563581079244614,0.0,1.0,1,0,0
2019/10/09,07:34:31.0,286471.0,G15,48.000,64.7 ,-2.344,0.22695,0.7074761390686035,0.0,1.0,1,0,0
2019/10/09,07:34:32.0,286472.0,G15,48.000,64.7 ,-2.252,0.14153,0.46168531477451324,0.0,1.0,1,0,0
2019/10/09,07:34:33.0,286473.0,G15,48.000,64.7 ,-2.278,0.41705,0.05429626256227493,0.0,1.0,1,0,0
2019/10/09,07:34:34.0,286474.0,G15,48.000,64.7 ,-2.238,0.0207,0.1799440197646618,0.0,1.0,1,0,0
2019/10/09,07:34:35.0,286475.0,G15,48.000,64.7 ,-2.073,0.02468,0.23387917131185532,0.0,1.0,1,0,0
2019/10/09,07:34:36.0,286476.0,G15,48.000,64.7 ,-2.078,0.15769,0.013965513557195663,0.0,1.0,1,0,0
2019/10/09,07:34:37.0,286477.0,G15,48.000,64.7 ,-2.153,0.11723,0.011888924986124039,0.0,1.0,1,0,0
2019/10/09,07:34:38.0,286478.0,G15,48.000,64.7 ,-2.085,0.09573,-0.2390419989824295,0.0,1.0,1,0,0
2019/10/09,07:34:39.0,286479.0,G15,48.000,64.7 ,-2.045,0.13673,-0.2897419072687626,0.0,1.0,1,0,0
2019/10/09,07:34:40.0,286480.0,G15,48.000,64.7 ,-2.085,0.31273,-0.5944473631680012,0.0,1.0,1,0,0
2019/10/09,07:34:41.0,286481.0,G15,48.000,64.7 ,-2.035,0.26017,-1.0425428375601768,0.0,1.0,1,0,0
2019/10/09,07:34:42.0,286482.0,G15,48.000,64.7 ,-2.058,0.13317,-1.0494033880531788,0.0,1.0,1,0,0
2019/10/09,07:34:43.0,286483.0,G15,48.000,64.7 ,-2.146,0.17759,-0.7256288789212704,0.0,1.0,1,0,0
2019/10/09,07:34:44.0,286484.0,G15,48.000,64.7 ,-2.106,0.18199,-0.8601824939250946,0.0,1.0,1,0,0
2019/10/09,07:34:45.0,286485.0,G15,48.000,64.7 ,-1.909,0.01798,-0.8031166754662991,0.0,1.0,1,0,0
2019/10/09,07:34:46.0,286486.0,G15,48.000,64.7 ,-1.716,0.06474,-0.9238410331308842,0.0,1.0,1,0,0
2019/10/09,07:34:47.0,286487.0,G15,48.000,64.7 ,-1.704,0.21568,-0.623839408159256,0.0,1.0,1,0,0
2019/10/09,07:34:48.0,286488.0,G15,48.000,64.7 ,-1.75,0.15168,-0.6413405574858189,0.0,1.0,1,0,0
2019/10/09,07:34:49.0,286489.0,G15,48.000,64.7 ,-1.732,0.13463,-0.6951737441122532,0.0,1.0,1,0,0
2019/10/09,07:34:50.0,286490.0,G15,48.000,64.7 ,-1.768,0.13457,-0.33330604061484337,0.0,1.0,1,0,0
2019/10/09,07:34:51.0,286491.0,G15,48.000,64.7 ,-1.944,0.10438,-0.15809686109423637,0.0,1.0,1,0,0
2019/10/09,07:34:52.0,286492.0,G15,48.000,64.7 ,-1.865,0.23201,0.23126579076051712,0.0,1.0,1,0,0
2019/10/09,07:34:53.0,286493.0,G15,48.000,64.7 ,-1.929,0.11037,0.281746719032526,0.0,1.0,1,0,0
2019/10/09,07:34:54.0,286494.0,G15,48.000,64.7 ,-1.823,0.11551,0.2991461902856827,0.0,1.0,1,0,0
2019/10/09,07:34:55.0,286495.0,G15,48.000,64.7 ,-0.982,0.05277,0.2519223280251026,0.0,1.0,1,0,0
2019/10/09,07:34:56.0,286496.0,G15,48.000,64.7 ,-1.038,0.30546,-0.060410358011722565,0.0,1.0,1,0,0
2019/10/09,07:34:57.0,286497.0,G15,48.000,64.7 ,-1.002,0.00756,-0.21180886775255203,0.0,1.0,1,0,0
2019/10/09,07:34:58.0,286498.0,G15,48.000,64.7 ,-1.09,0.24952,-0.2972676604986191,0.0,1.0,1,0,0
2019/10/09,07:34:59.0,286499.0,G15,48.000,64.7 ,-1.11,0.14547,-0.2989613749086857,0.0,1.0,1,0,0
2019/10/09,07:35:00.0,286500.0,G15,48.000,64.7 ,-1.265,0.21987,-0.6244726292788982,0.0,1.0,1,0,0
2019/10/09,07:35:01.0,286501.0,G15,48.000,64.7 ,-1.114,0.02865,-0.5896440297365189,0.0,1.0,1,0,0
2019/10/09,07:35:02.0,286502.0,G15,48.000,64.7 ,-1.114,0.08711,-0.690009631216526,0.0,1.0,1,0,0
2019/10/09,07:35:03.0,286503.0,G15,48.000,64.7 ,-1.264,0.15404,-0.7751497514545918,0.0,1.0,1,0,0
2019/10/09,07:35:04.0,286504.0,G15,47.000,64.7 ,-1.476,0.17206,-0.8366453610360622,-1.0,1.0,1,0,0
2019/10/09,07:35:05.0,286505.0,G15,48.000,64.7 ,-1.442,0.00671,-0.8339757733047009,0.0,1.0,1,0,0
2019/10/09,07:35:06.0,286506.0,G15,48.000,64.7 ,-1.312,0.10881,-0.4710790701210499,0.0,1.0,1,0,0
2019/10/09,07:35:07.0,286507.0,G15,48.000,64.7 ,-1.388,0.07028,-0.6210328117012978,0.0,1.0,1,0,0
2019/10/09,07:35:08.0,286508.0,G15,48.000,64.7 ,-1.314,0.31376,-0.12282917276024818,0.0,1.0,1,0,0
2019/10/09,07:35:09.0,286509.0,G15,48.000,64.7 ,-1.205,0.30891,0.3233744688332081,0.0,1.0,1,0,0
2019/10/09,07:35:10.0,286510.0,G15,48.000,64.7 ,-1.14,0.12803,0.7120111510157585,0.0,1.0,1,0,0
2019/10/09,07:35:11.0,286511.0,G15,48.000,64.7 ,-1.123,0.08907,0.6561623252928257,0.0,0.0,0,1,0
2019/10/09,07:35:12.0,286512.0,G15,48.000,64.7 ,-0.95,0.23197,0.7879078425467014,0.0,0.0,0,1,0
2019/10/09,07:35:13.0,286513.0,G15,48.000,64.7 ,-0.907,0.13963,1.0421890281140804,0.0,0.0,0,1,0
2019/10/09,07:35:14.0,286514.0,G15,48.000,64.7 ,-0.721,0.37218,1.5668429806828499,1.0,0.0,0,1,0
2019/10/09,07:35:15.0,286515.0,G15,48.000,64.7 ,-0.748,0.05403,1.633388102054596,0.0,0.0,0,1,0
2019/10/09,07:35:16.0,286516.0,G15,48.000,64.7 ,-0.7,0.02019,1.6224187202751637,0.0,0.0,0,1,0
2019/10/09,07:35:17.0,286517.0,G15,48.000,64.7 ,-0.714,0.03935,1.7763929702341557,0.0,0.0,0,1,0
2019/10/09,07:35:18.0,286518.0,G15,48.000,64.7 ,-0.647,0.01631,1.5231010131537914,0.0,0.0,0,1,0
2019/10/09,07:35:19.0,286519.0,G15,49.000,64.6 ,-0.856,0.13455,1.3594112023711205,1.0,1.0,1,0,0
2019/10/09,07:35:20.0,286520.0,G15,49.000,64.6 ,-0.719,0.07161,1.270843580365181,1.0,1.0,1,0,0
2019/10/09,07:35:21.0,286521.0,G15,49.000,64.6 ,-0.332,0.17076,1.549149863421917,1.0,1.0,1,0,0
2019/10/09,07:35:22.0,286522.0,G15,49.000,64.6 ,-0.383,0.04204,1.3289706371724606,1.0,1.0,1,0,0
2019/10/09,07:35:23.0,286523.0,G15,49.000,64.6 ,-0.37,0.02513,1.243576042354107,1.0,1.0,1,0,0
2019/10/09,07:35:24.0,286524.0,G15,49.000,64.6 ,-0.255,0.01368,0.8714281022548676,1.0,1.0,1,0,0
2019/10/09,07:35:25.0,286525.0,G15,49.000,64.6 ,-0.309,0.06113,0.7463889867067337,1.0,1.0,1,0,0
2019/10/09,07:35:26.0,286526.0,G15,49.000,64.6 ,-0.266,0.0578,0.7790624909102917,1.0,1.0,1,0,0
2019/10/09,07:35:27.0,286527.0,G15,49.000,64.6 ,-0.68,0.13193,0.62320975959301,1.0,1.0,1,0,0
2019/10/09,07:35:28.0,286528.0,G15,49.000,64.6 ,-0.112,0.10673,0.68890281021595,1.0,1.0,1,0,0
2019/10/09,07:35:29.0,286529.0,G15,49.000,64.6 ,-0.085,0.06533,0.5383140072226524,0.0,1.0,1,0,0
2019/10/09,07:35:30.0,286530.0,G15,49.000,64.6 ,-0.128,0.13954,0.5335622876882553,0.0,1.0,1,0,0
2019/10/09,07:35:31.0,286531.0,G15,49.000,64.6 ,0.819,0.17665,0.21241435036063194,0.0,1.0,1,0,0
2019/10/09,07:35:32.0,286532.0,G15,49.000,64.6 ,0.882,0.08915,0.23879263922572136,0.0,1.0,1,0,0
2019/10/09,07:35:33.0,286533.0,G15,49.000,64.6 ,0.695,0.20137,0.11755932867527008,0.0,1.0,1,0,0
2019/10/09,07:35:34.0,286534.0,G15,49.000,64.6 ,0.788,0.19985,-0.05622921139001846,0.0,1.0,1,0,0
2019/10/09,07:35:35.0,286535.0,G15,49.000,64.6 ,0.668,0.10911,0.12733937427401543,0.0,1.0,1,0,0
2019/10/09,07:35:36.0,286536.0,G15,49.000,64.6 ,0.52,0.04508,-0.0379503108561039,0.0,1.0,1,0,0
2019/10/09,07:35:37.0,286537.0,G15,49.000,64.6 ,-0.021,0.20907,-0.16931981965899467,0.0,1.0,1,0,0
2019/10/09,07:35:38.0,286538.0,G15,49.000,64.6 ,-0.21,0.34214,-0.5818310715258121,0.0,1.0,1,0,0
2019/10/09,07:35:39.0,286539.0,G15,49.000,64.6 ,-0.282,0.16877,-0.6763110384345055,0.0,1.0,1,0,0
2019/10/09,07:35:40.0,286540.0,G15,48.000,64.6 ,0.03,0.14757,-0.5615231655538082,-1.0,1.0,1,0,0
